state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.206,-0.206,-0.204,-0.096,-0.12,12,432
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.189,-0.189,-0.196,-0.097,-0.117,9,433
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.189,-0.189,-0.196,-0.097,-0.117,9,434
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.2,-0.2,-0.203,-0.045,-0.079,5,435
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.2,-0.2,-0.203,-0.045,-0.079,5,436
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.18,-0.18,-0.202,-0.041,-0.071,2,437
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.18,-0.18,-0.202,-0.041,-0.071,2,438
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.196,-0.173,-0.176,21,439
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.196,-0.173,-0.176,21,440
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.161,-0.161,-0.202,0.0,-0.035,1,441
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss1')",3,-0.161,-0.161,-0.202,0.0,-0.035,1,442
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.228,-0.228,-0.203,-0.045,-0.085,7,443
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",4,-0.228,-0.228,-0.203,-0.045,-0.085,7,444
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.198,-0.198,-0.203,-0.132,-0.147,20,445
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.198,-0.198,-0.203,-0.132,-0.147,20,446
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.195,-0.155,-0.16,13,447
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.195,-0.155,-0.16,13,448
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.198,-0.198,-0.202,-0.074,-0.102,5,449
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss2')",3,-0.198,-0.198,-0.202,-0.074,-0.102,5,450
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.194,-0.194,-0.201,-0.126,-0.141,9,451
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.194,-0.194,-0.201,-0.126,-0.141,9,452
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.194,-0.148,-0.153,9,453
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.194,-0.148,-0.153,9,454
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss2')",4,-0.194,-0.194,-0.202,0.0,-0.043,2,455
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss2')",4,-0.194,-0.194,-0.202,0.0,-0.043,2,456
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.18,-0.18,-0.194,-0.046,-0.075,15,457
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.18,-0.18,-0.194,-0.046,-0.075,15,458
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.183,-0.183,-0.201,-0.156,-0.162,10,459
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.183,-0.183,-0.201,-0.156,-0.162,10,460
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.229,-0.229,-0.203,-0.111,-0.137,8,461
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.229,-0.229,-0.203,-0.111,-0.137,8,462
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.2,-0.12,-0.134,13,463
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.2,-0.12,-0.134,13,464
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.192,-0.192,-0.2,-0.141,-0.152,10,465
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.192,-0.192,-0.2,-0.141,-0.152,10,466
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.194,-0.043,-0.075,5,467
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.188,-0.188,-0.194,-0.043,-0.075,5,468
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.179,-0.179,-0.193,-0.083,-0.104,6,469
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.179,-0.179,-0.193,-0.083,-0.104,6,470
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.177,-0.177,-0.202,-0.177,-0.177,15,471
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.177,-0.177,-0.202,-0.177,-0.177,15,472
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.208,-0.208,-0.2,-0.074,-0.104,9,473
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.208,-0.208,-0.2,-0.074,-0.104,9,474
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.192,-0.091,-0.11,10,475
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.174,-0.174,-0.192,-0.091,-0.11,10,476
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.194,-0.194,-0.201,0.0,-0.043,2,477
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.194,-0.194,-0.201,0.0,-0.043,2,478
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.165,-0.165,-0.199,-0.144,-0.148,16,479
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.165,-0.165,-0.199,-0.144,-0.148,16,480
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.181,-0.181,-0.2,-0.177,-0.178,18,481
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.181,-0.181,-0.2,-0.177,-0.178,18,482
"('h2', 'h4', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.192,0.0,-0.039,1,483
"('h4', 'h2', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.192,0.0,-0.039,1,484
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.191,-0.043,-0.071,9,485
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss1')",3,-0.172,-0.172,-0.191,-0.043,-0.071,9,486
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.198,-0.134,-0.144,15,487
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.198,-0.134,-0.144,15,488
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.209,-0.209,-0.201,-0.147,-0.16,26,489
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.209,-0.209,-0.201,-0.147,-0.16,26,490
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.203,-0.203,-0.198,-0.095,-0.119,7,491
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.203,-0.203,-0.198,-0.095,-0.119,7,492
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.184,-0.184,-0.198,-0.102,-0.12,16,493
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.184,-0.184,-0.198,-0.102,-0.12,16,494
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.2,-0.213,-0.205,29,495
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.179,-0.179,-0.2,-0.213,-0.205,29,496
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.191,0.0,-0.04,6,497
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss1')",3,-0.182,-0.182,-0.191,0.0,-0.04,6,498
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.197,-0.114,-0.127,6,499
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.17,-0.17,-0.197,-0.114,-0.127,6,500
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.26,-0.26,-0.193,-0.045,-0.092,3,501
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.26,-0.26,-0.193,-0.045,-0.092,3,502
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.186,-0.186,-0.199,-0.071,-0.097,4,503
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.186,-0.186,-0.199,-0.071,-0.097,4,504
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.19,-0.19,-0.199,-0.162,-0.168,11,505
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",4,-0.19,-0.19,-0.199,-0.162,-0.168,11,506
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.193,-0.109,-0.124,9,507
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.193,-0.109,-0.124,9,508
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.169,-0.169,-0.196,-0.041,-0.069,4,509
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.169,-0.169,-0.196,-0.041,-0.069,4,510
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.183,-0.183,-0.195,-0.099,-0.118,4,511
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.183,-0.183,-0.195,-0.099,-0.118,4,512
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.167,-0.167,-0.198,-0.178,-0.175,19,513
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.167,-0.167,-0.198,-0.178,-0.175,19,514
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.192,-0.075,-0.096,6,515
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss1')",3,-0.171,-0.171,-0.192,-0.075,-0.096,6,516
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss3')",3,-0.19,-0.19,-0.195,0.0,-0.042,1,517
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss3')",3,-0.19,-0.19,-0.195,0.0,-0.042,1,518
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.197,-0.09,-0.11,7,519
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.197,-0.09,-0.11,7,520
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.191,-0.096,-0.114,6,521
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.175,-0.175,-0.191,-0.096,-0.114,6,522
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.191,-0.191,-0.191,-0.176,-0.179,24,523
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.191,-0.191,-0.191,-0.176,-0.179,24,524
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.187,-0.187,-0.195,0.0,-0.041,2,525
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss1')",4,-0.187,-0.187,-0.195,0.0,-0.041,2,526
"('h1', 'h5', 'util1', 'active0', 'rtt1', 'loss1')",4,-0.289,-0.289,-0.201,0.0,-0.064,1,527
"('h5', 'h1', 'util1', 'active0', 'rtt1', 'loss1')",4,-0.289,-0.289,-0.201,0.0,-0.064,1,528
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.311,-0.311,-0.199,-0.099,-0.146,8,529
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",3,-0.311,-0.311,-0.199,-0.099,-0.146,8,530
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.336,-0.336,-0.206,-0.175,-0.211,21,531
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",4,-0.336,-0.336,-0.206,-0.175,-0.211,21,532
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss2')",3,-0.187,-0.187,-0.199,0.0,-0.041,1,533
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss2')",3,-0.187,-0.187,-0.199,0.0,-0.041,1,534
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.194,-0.194,-0.206,-0.205,-0.203,33,535
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.194,-0.194,-0.206,-0.205,-0.203,33,536
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.406,-0.406,-0.2,-0.16,-0.214,15,537
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.406,-0.406,-0.2,-0.16,-0.214,15,538
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss6')",3,-0.192,-0.192,-0.199,0.0,-0.042,1,539
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss6')",3,-0.192,-0.192,-0.199,0.0,-0.042,1,540
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss6')",3,-0.373,-0.373,-0.206,0.0,-0.082,1,541
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss6')",3,-0.373,-0.373,-0.206,0.0,-0.082,1,542
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.317,-0.317,-0.204,0.0,-0.07,1,543
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.317,-0.317,-0.204,0.0,-0.07,1,544
"('h1', 'h5', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.205,-0.041,-0.071,3,545
"('h5', 'h1', 'util4', 'active1', 'rtt0', 'loss1')",3,-0.178,-0.178,-0.205,-0.041,-0.071,3,546
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.19,-0.19,-0.204,0.0,-0.042,3,547
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.19,-0.19,-0.204,0.0,-0.042,3,548
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.211,-0.211,-0.206,-0.071,-0.102,10,549
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.211,-0.211,-0.206,-0.071,-0.102,10,550
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.182,-0.182,-0.204,-0.07,-0.095,6,551
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss2')",3,-0.182,-0.182,-0.204,-0.07,-0.095,6,552
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.203,0.0,-0.041,2,553
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss1')",3,-0.187,-0.187,-0.203,0.0,-0.041,2,554
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.212,-0.212,-0.204,-0.149,-0.163,25,555
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.212,-0.212,-0.204,-0.149,-0.163,25,556
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.276,-0.276,-0.209,-0.073,-0.118,16,557
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.276,-0.276,-0.209,-0.073,-0.118,16,558
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.371,-0.371,-0.21,0.0,-0.082,1,559
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.371,-0.371,-0.21,0.0,-0.082,1,560
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.183,-0.183,-0.208,0.0,-0.04,3,561
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss6')",3,-0.183,-0.183,-0.208,0.0,-0.04,3,562
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.185,-0.185,-0.203,0.0,-0.041,5,563
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.185,-0.185,-0.203,0.0,-0.041,5,564
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.204,-0.204,-0.209,-0.11,-0.13,13,565
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.204,-0.204,-0.209,-0.11,-0.13,13,566
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss2')",4,-0.185,-0.185,-0.207,0.0,-0.041,4,567
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss2')",4,-0.185,-0.185,-0.207,0.0,-0.041,4,568
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.205,-0.205,-0.203,-0.203,-0.203,37,569
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.205,-0.205,-0.203,-0.203,-0.203,37,570
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.208,-0.117,-0.131,11,571
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.18,-0.18,-0.208,-0.117,-0.131,11,572
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.192,-0.192,-0.206,-0.144,-0.154,17,573
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.192,-0.192,-0.206,-0.144,-0.154,17,574
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.202,-0.163,-0.165,27,575
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss1')",3,-0.173,-0.173,-0.202,-0.163,-0.165,27,576
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.161,-0.161,-0.204,-0.102,-0.115,12,577
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss2')",4,-0.161,-0.161,-0.204,-0.102,-0.115,12,578
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.183,-0.183,-0.207,-0.077,-0.1,15,579
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.183,-0.183,-0.207,-0.077,-0.1,15,580
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.187,-0.187,-0.201,-0.074,-0.099,8,581
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss1')",4,-0.187,-0.187,-0.201,-0.074,-0.099,8,582
"('h1', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.188,-0.188,-0.204,-0.036,-0.069,23,583
"('h4', 'h1', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.188,-0.188,-0.204,-0.036,-0.069,23,584
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.192,-0.192,-0.201,0.0,-0.042,3,585
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss1')",4,-0.192,-0.192,-0.201,0.0,-0.042,3,586
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.221,-0.221,-0.208,-0.075,-0.107,16,587
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss2')",3,-0.221,-0.221,-0.208,-0.075,-0.107,16,588
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.207,0.0,-0.041,8,589
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss1')",3,-0.185,-0.185,-0.207,0.0,-0.041,8,590
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.282,-0.282,-0.204,-0.203,-0.221,38,591
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss1')",3,-0.282,-0.282,-0.204,-0.203,-0.221,38,592
