episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
25,e25-h2-h4-g1,h2,h4,2026-05-28 17:45:38.635319+00:00,64.0,22.451999999999998,0.327,0.15,-0.129,74,-0.14579999999999999,h2,h4,-0.129,-0.021206
25,e25-h1-h4-g2,h1,h4,2026-05-28 17:45:39.252986+00:00,64.6,26.759,0.326,0.31,-0.159,75,-0.14745000000000003,h1,h4,-0.159,-0.030251
26,e26-h1-h5-g0,h1,h5,2026-05-28 17:46:10.428070+00:00,65.2,26.6295,0.329,0.12,-0.156,76,-0.14740000000000003,h1,h5,-0.156,-0.024367499999999997
26,e26-h1-h4-g2,h1,h4,2026-05-28 17:46:11.904206+00:00,65.1,26.634,0.335,0.21,-0.161,77,-0.1472,h1,h4,-0.161,-0.027094000000000003
26,e26-h2-h4-g1,h2,h4,2026-05-28 17:46:13.014797+00:00,67.1,24.258499999999998,0.303,0.074,-0.124,78,-0.14584999999999998,h2,h4,-0.124,-0.020374499999999997
27,e27-h1-h4-g2,h1,h4,2026-05-28 17:46:44.451057+00:00,63.9,27.002000000000002,0.324,0.052,-0.152,79,-0.1472,h1,h4,-0.152,-0.02282
27,e27-h1-h5-g0,h1,h5,2026-05-28 17:46:45.544450+00:00,64.1,27.538,0.327,0.16,-0.176,80,-0.148,h1,h5,-0.176,-0.026582
27,e27-h2-h4-g1,h2,h4,2026-05-28 17:46:45.628250+00:00,66.3,23.347,0.312,0.096,-0.131,81,-0.1481,h2,h4,-0.131,-0.020221
28,e28-h2-h4-g1,h2,h4,2026-05-28 17:47:18.064351+00:00,65.9,24.3265,0.324,0.16,-0.14,82,-0.14895,h2,h4,-0.14,-0.0231845
28,e28-h1-h4-g2,h1,h4,2026-05-28 17:47:18.482636+00:00,65.0,27.201,0.322,0.066,-0.165,83,-0.14950000000000002,h1,h4,-0.165,-0.023324999999999995
28,e28-h1-h5-g0,h1,h5,2026-05-28 17:47:19.053409+00:00,65.7,23.4315,0.307,0.087,-0.121,84,-0.14825000000000002,h1,h5,-0.121,-0.020085500000000003
29,e29-h1-h4-g2,h1,h4,2026-05-28 17:47:50.572904+00:00,64.3,25.883000000000003,0.33,0.07,-0.152,85,-0.1475,h1,h4,-0.152,-0.022213000000000007
29,e29-h2-h4-g1,h2,h4,2026-05-28 17:47:51.352851+00:00,64.6,22.36,0.334,0.11,-0.126,86,-0.1458,h2,h4,-0.126,-0.019867999999999997
29,e29-h1-h5-g0,h1,h5,2026-05-28 17:47:51.457763+00:00,66.4,28.0065,0.321,0.091,-0.162,87,-0.1461,h1,h5,-0.162,-0.0247385
30,e30-h2-h4-g1,h2,h4,2026-05-28 17:48:22.750004+00:00,65.0,24.0185,0.33,0.047,-0.131,88,-0.14615,h2,h4,-0.131,-0.019588500000000002
30,e30-h1-h4-g2,h1,h4,2026-05-28 17:48:23.500880+00:00,63.7,25.445999999999998,0.316,0.06,-0.131,89,-0.14479999999999998,h1,h4,-0.131,-0.021507999999999996
30,e30-h1-h5-g0,h1,h5,2026-05-28 17:48:24.419605+00:00,64.7,26.884999999999998,0.32,0.044,-0.154,90,-0.1453,h1,h5,-0.154,-0.022375
31,e31-h1-h5-g0,h1,h5,2026-05-28 17:48:55.693558+00:00,64.5,27.096,0.325,0.13,-0.168,91,-0.14555,h1,h5,-0.168,-0.025196
31,e31-h1-h4-g2,h1,h4,2026-05-28 17:48:56.586230+00:00,64.6,23.561,0.329,0.26,-0.154,92,-0.1454,h1,h4,-0.154,-0.025559
31,e31-h2-h4-g1,h2,h4,2026-05-28 17:48:56.586521+00:00,64.9,25.215,0.333,0.25,-0.148,93,-0.14700000000000002,h2,h4,-0.148,-0.026891
32,e32-h1-h5-g0,h1,h5,2026-05-28 17:49:27.506380+00:00,63.9,27.695,0.326,0.19,-0.181,94,-0.1496,h1,h5,-0.181,-0.027657
32,e32-h1-h4-g2,h1,h4,2026-05-28 17:49:29.522666+00:00,65.3,21.86,0.326,0.096,-0.112,95,-0.14725,h1,h4,-0.112,-0.018862
32,e32-h2-h4-g1,h2,h4,2026-05-28 17:49:30.529354+00:00,67.1,22.5505,0.303,0.069,-0.117,96,-0.14529999999999998,h2,h4,-0.117,-0.018516499999999998
33,e33-h1-h4-g2,h1,h4,2026-05-28 17:50:02.135584+00:00,64.9,25.240499999999997,0.326,0.093,-0.144,97,-0.14445000000000002,h1,h4,-0.144,-0.022192499999999997
33,e33-h2-h4-g1,h2,h4,2026-05-28 17:50:03.524516+00:00,64.5,24.7035,0.32,0.055,-0.143,98,-0.1454,h2,h4,-0.143,-0.0205435
33,e33-h1-h5-g0,h1,h5,2026-05-28 17:50:03.525271+00:00,64.4,26.897,0.324,0.077,-0.162,99,-0.1459,h1,h5,-0.162,-0.023414999999999995
34,e34-h1-h4-g2,h1,h4,2026-05-28 17:50:36.319645+00:00,66.3,23.804,0.309,0.12,-0.135,100,-0.14384999999999998,h1,h4,-0.135,-0.021391999999999998
34,e34-h2-h4-g1,h2,h4,2026-05-28 17:50:36.830795+00:00,65.8,23.398,0.305,0.081,-0.122,101,-0.1434,h2,h4,-0.122,-0.019858
34,e34-h1-h5-g0,h1,h5,2026-05-28 17:50:37.115741+00:00,65.8,25.8355,0.312,0.054,-0.148,102,-0.14379999999999998,h1,h5,-0.148,-0.0214995
35,e35-h1-h4-g2,h1,h4,2026-05-28 17:51:09.605797+00:00,65.0,27.0865,0.327,0.12,-0.165,103,-0.14379999999999998,h1,h4,-0.165,-0.0248405
35,e35-h1-h5-g0,h1,h5,2026-05-28 17:51:09.607028+00:00,65.7,22.6765,0.314,0.12,-0.125,104,-0.144,h1,h5,-0.125,-0.020334500000000002
35,e35-h2-h4-g1,h2,h4,2026-05-28 17:51:09.639721+00:00,66.2,23.1815,0.32,0.077,-0.119,105,-0.14235,h2,h4,-0.119,-0.0195115
36,e36-h2-h4-g1,h2,h4,2026-05-28 17:51:41.331071+00:00,64.6,24.0865,0.321,0.21,-0.152,106,-0.14365,h2,h4,-0.152,-0.0245685
36,e36-h1-h4-g2,h1,h4,2026-05-28 17:51:42.065333+00:00,66.2,26.755000000000003,0.322,0.22,-0.162,107,-0.14365,h1,h4,-0.162,-0.027378999999999997
36,e36-h1-h5-g0,h1,h5,2026-05-28 17:51:42.212117+00:00,64.0,26.83,0.331,0.092,-0.16,108,-0.1451,h1,h5,-0.16,-0.023851999999999998
37,e37-h1-h5-g0,h1,h5,2026-05-28 17:52:14.210985+00:00,65.3,24.7325,0.322,0.062,-0.137,109,-0.1454,h1,h5,-0.137,-0.0207065
37,e37-h1-h4-g2,h1,h4,2026-05-28 17:52:14.255331+00:00,64.6,26.6115,0.321,0.046,-0.156,110,-0.14550000000000002,h1,h4,-0.156,-0.0221735
37,e37-h2-h4-g1,h2,h4,2026-05-28 17:52:15.407902+00:00,64.3,24.3365,0.332,0.052,-0.124,111,-0.14329999999999998,h2,h4,-0.124,-0.0201305
38,e38-h2-h4-g1,h2,h4,2026-05-28 17:52:49.402995+00:00,66.0,27.83,0.301,0.05,-0.17,112,-0.1441,h2,h4,-0.17,-0.023332
38,e38-h1-h4-g2,h1,h4,2026-05-28 17:52:49.403623+00:00,14.8,23.0785,0.133,0.48,-0.202,113,-0.14679999999999999,h1,h4,-0.202,-0.0362645
38,e38-h1-h5-g0,h1,h5,2026-05-28 17:52:49.404242+00:00,21.5,24.363,0.127,0.086,-0.184,114,-0.14695,h1,h5,-0.184,-0.025047
39,e39-h2-h4-g1,h2,h4,2026-05-28 17:53:20.844394+00:00,64.7,26.194499999999998,0.332,0.1,-0.156,115,-0.14915,h2,h4,-0.156,-0.0233885
39,e39-h1-h5-g0,h1,h5,2026-05-28 17:53:21.582399+00:00,63.9,26.808500000000002,0.307,0.066,-0.156,116,-0.1511,h1,h5,-0.156,-0.0230125
39,e39-h1-h4-g2,h1,h4,2026-05-28 17:53:22.224752+00:00,66.3,22.7805,0.311,0.072,-0.127,117,-0.15025,h1,h4,-0.127,-0.018932499999999998
40,e40-h1-h4-g2,h1,h4,2026-05-28 17:53:53.316707+00:00,64.4,23.5325,0.328,0.22,-0.151,118,-0.15065,h1,h4,-0.151,-0.024348499999999995
40,e40-h1-h5-g0,h1,h5,2026-05-28 17:53:55.100043+00:00,64.3,25.961,0.317,0.065,-0.153,119,-0.1502,h1,h5,-0.153,-0.022115
40,e40-h2-h4-g1,h2,h4,2026-05-28 17:53:55.458694+00:00,64.6,24.0805,0.317,0.051,-0.14,120,-0.15045,h2,h4,-0.14,-0.0197845
41,e41-h1-h4-g2,h1,h4,2026-05-28 17:54:27.016853+00:00,64.4,44.9815,0.809,0.22,-0.313,121,-0.16,h1,h4,-0.313,-0.046759499999999996
41,e41-h1-h5-g0,h1,h5,2026-05-28 17:54:27.837753+00:00,64.7,38.995999999999995,0.704,0.042,-0.175,122,-0.16135,h1,h5,-0.175,-0.03519399999999999
41,e41-h2-h4-g1,h2,h4,2026-05-28 17:54:29.030715+00:00,64.3,22.511000000000003,0.323,0.079,-0.119,123,-0.15905,h2,h4,-0.119,-0.019097000000000006
42,e42-h1-h4-g2,h1,h4,2026-05-28 17:55:00.419789+00:00,64.4,23.988500000000002,0.321,0.065,-0.133,124,-0.15945,h1,h4,-0.133,-0.020140500000000002
42,e42-h2-h4-g1,h2,h4,2026-05-28 17:55:00.645894+00:00,65.1,28.325,0.329,0.13,-0.17,125,-0.162,h2,h4,-0.17,-0.026373
42,e42-h1-h5-g0,h1,h5,2026-05-28 17:55:00.845556+00:00,65.2,26.983,0.32,0.17,-0.171,126,-0.16295,h1,h5,-0.171,-0.026203
43,e43-h1-h5-g0,h1,h5,2026-05-28 17:55:32.663459+00:00,63.5,28.0035,0.324,0.13,-0.162,127,-0.16295,h1,h5,-0.162,-0.0262015
43,e43-h2-h4-g1,h2,h4,2026-05-28 17:55:33.025627+00:00,65.7,22.8435,0.318,0.12,-0.133,128,-0.16160000000000002,h2,h4,-0.133,-0.020509499999999996
43,e43-h1-h4-g2,h1,h4,2026-05-28 17:55:33.598441+00:00,65.6,22.576500000000003,0.313,0.12,-0.125,129,-0.161,h1,h4,-0.125,-0.020242500000000004
