state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.133,-0.133,-0.126,-0.048,-0.067,6,440
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.104,0.016,-0.11,0.021,0.019,9,441
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.104,0.016,-0.11,0.021,0.019,9,442
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.104,0.006,-0.107,0.035,0.029,15,443
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.104,0.006,-0.107,0.035,0.029,15,444
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.101,0.024,-0.11,0.009,0.012,11,445
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.101,0.024,-0.11,0.009,0.012,11,446
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.107,-0.079,-0.088,8,447
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.107,-0.079,-0.088,8,448
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.026,-0.107,0.03,0.029,42,449
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.097,0.026,-0.107,0.03,0.029,42,450
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.126,-0.026,-0.047,10,451
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.126,-0.026,-0.047,10,452
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.098,0.028,-0.109,0.012,0.016,12,453
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.098,0.028,-0.109,0.012,0.016,12,454
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.097,0.031,-0.109,0.017,0.021,12,455
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.097,0.031,-0.109,0.017,0.021,12,456
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.125,-0.078,-0.088,11,457
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.125,-0.078,-0.088,11,458
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.093,0.035,-0.106,0.029,0.03,16,459
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.093,0.035,-0.106,0.029,0.03,16,460
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.109,0.041,-0.125,-0.05,-0.03,8,461
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.109,0.041,-0.125,-0.05,-0.03,8,462
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.125,-0.089,-0.096,12,463
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.125,-0.089,-0.096,12,464
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.111,-0.011,-0.106,0.03,0.021,19,465
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.111,-0.011,-0.106,0.03,0.021,19,466
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.099,0.024,-0.108,0.027,0.026,6,467
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.099,0.024,-0.108,0.027,0.026,6,468
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.02,-0.106,0.029,0.027,43,469
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.098,0.02,-0.106,0.029,0.027,43,470
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.124,-0.107,-0.11,21,471
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.124,-0.107,-0.11,21,472
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.097,0.028,-0.108,0.02,0.022,6,473
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.097,0.028,-0.108,0.02,0.022,6,474
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.097,0.026,-0.107,0.003,0.008,9,475
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.097,0.026,-0.107,0.003,0.008,9,476
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.138,-0.138,-0.125,-0.047,-0.067,11,477
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.138,-0.138,-0.125,-0.047,-0.067,11,478
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.104,0.006,-0.106,-0.015,-0.01,11,479
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.104,0.006,-0.106,-0.015,-0.01,11,480
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.125,-0.03,-0.05,10,481
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.12,-0.12,-0.125,-0.03,-0.05,10,482
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.108,-0.05,-0.066,6,483
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.108,-0.05,-0.066,6,484
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.093,0.032,-0.106,0.027,0.028,45,485
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.093,0.032,-0.106,0.027,0.028,45,486
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.108,0.043,-0.124,-0.032,-0.015,16,487
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.108,0.043,-0.124,-0.032,-0.015,16,488
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.091,0.044,-0.107,0.03,0.033,43,489
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.091,0.044,-0.107,0.03,0.033,43,490
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.134,-0.134,-0.107,-0.076,-0.089,17,491
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.134,-0.134,-0.107,-0.076,-0.089,17,492
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.101,0.013,-0.106,0.021,0.019,21,493
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.101,0.013,-0.106,0.021,0.019,21,494
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.104,0.01,-0.107,0.04,0.034,18,495
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.104,0.01,-0.107,0.04,0.034,18,496
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.124,-0.11,-0.114,24,497
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.124,-0.11,-0.114,24,498
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.124,-0.089,-0.098,36,499
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.124,-0.089,-0.098,36,500
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.108,-0.081,-0.09,10,501
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.108,-0.081,-0.09,10,502
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.014,-0.106,0.028,0.025,47,503
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.014,-0.106,0.028,0.025,47,504
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.009,-0.106,0.033,0.027,14,505
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.009,-0.106,0.033,0.027,14,506
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.096,0.03,-0.107,0.029,0.03,13,507
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.096,0.03,-0.107,0.029,0.03,13,508
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.11,0.036,-0.124,-0.098,-0.068,37,509
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.11,0.036,-0.124,-0.098,-0.068,37,510
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.014,-0.106,0.025,0.023,50,511
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.014,-0.106,0.025,0.023,50,512
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.108,-0.057,-0.073,12,513
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.108,-0.057,-0.073,12,514
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.124,-0.03,-0.05,12,515
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.124,-0.03,-0.05,12,516
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.018,-0.108,0.033,0.03,44,517
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.018,-0.108,0.033,0.03,44,518
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.124,-0.067,-0.079,13,519
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.124,-0.067,-0.079,13,520
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.095,0.026,-0.105,0.021,0.022,19,521
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.095,0.026,-0.105,0.021,0.022,19,522
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.106,-0.089,-0.097,19,523
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.106,-0.089,-0.097,19,524
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.012,-0.108,0.014,0.014,17,525
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.103,0.012,-0.108,0.014,0.014,17,526
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.124,-0.096,-0.102,13,527
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.124,-0.096,-0.102,13,528
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.113,-0.018,-0.107,0.027,0.017,15,529
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.113,-0.018,-0.107,0.027,0.017,15,530
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.052,-0.123,-0.05,-0.028,12,531
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.103,0.052,-0.123,-0.05,-0.028,12,532
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.103,0.011,-0.108,0.03,0.026,16,533
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.103,0.011,-0.108,0.03,0.026,16,534
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.124,-0.102,-0.113,15,535
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.124,-0.102,-0.113,15,536
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.109,-0.007,-0.107,0.017,0.012,16,537
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.109,-0.007,-0.107,0.017,0.012,16,538
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.099,0.021,-0.107,0.03,0.028,45,539
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.099,0.021,-0.107,0.03,0.028,45,540
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.124,0.0,-0.027,2,541
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.124,0.0,-0.027,2,542
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.106,0.003,-0.107,0.012,0.01,18,543
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.106,0.003,-0.107,0.012,0.01,18,544
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.103,0.011,-0.107,0.008,0.009,10,545
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.103,0.011,-0.107,0.008,0.009,10,546
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.006,-0.107,0.022,0.018,20,547
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.006,-0.107,0.022,0.018,20,548
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.124,-0.015,-0.042,18,549
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.135,-0.135,-0.124,-0.015,-0.042,18,550
"('h2', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.108,-0.09,-0.097,13,551
"('h4', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.108,-0.09,-0.097,13,552
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.016,-0.106,0.023,0.021,53,553
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.1,0.016,-0.106,0.023,0.021,53,554
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.156,-0.156,-0.126,-0.027,-0.055,4,555
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.156,-0.156,-0.126,-0.027,-0.055,4,556
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.108,0.028,-0.005,48,557
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.108,0.028,-0.005,48,558
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.114,0.028,-0.125,-0.016,-0.006,24,559
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.114,0.028,-0.125,-0.016,-0.006,24,560
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.103,0.009,-0.106,0.018,0.016,23,561
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.103,0.009,-0.106,0.018,0.016,23,562
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.11,-0.073,-0.088,13,563
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.11,-0.073,-0.088,13,564
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.105,0.012,-0.109,0.018,0.017,24,565
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.105,0.012,-0.109,0.018,0.017,24,566
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.107,-0.029,-0.05,8,567
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.107,-0.029,-0.05,8,568
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.125,-0.029,-0.05,9,569
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.122,-0.122,-0.125,-0.029,-0.05,9,570
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.1,0.024,-0.109,0.026,0.025,17,571
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.1,0.024,-0.109,0.026,0.025,17,572
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.125,-0.088,-0.095,15,573
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.125,-0.088,-0.095,15,574
"('h1', 'h5', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.115,0.025,-0.125,-0.028,-0.016,14,575
"('h5', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.115,0.025,-0.125,-0.028,-0.016,14,576
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.014,-0.107,0.021,0.02,55,577
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.101,0.014,-0.107,0.021,0.02,55,578
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.095,0.031,-0.106,0.019,0.022,27,579
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.095,0.031,-0.106,0.019,0.022,27,580
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.113,-0.011,-0.109,0.014,0.008,22,581
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.113,-0.011,-0.109,0.014,0.008,22,582
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.109,-0.001,-0.109,0.019,0.015,12,583
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.109,-0.001,-0.109,0.019,0.015,12,584
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.125,-0.113,-0.116,17,585
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.124,-0.124,-0.125,-0.113,-0.116,17,586
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.107,-0.051,-0.068,13,587
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.107,-0.051,-0.068,13,588
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.099,0.02,-0.107,0.022,0.021,29,589
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.099,0.02,-0.107,0.022,0.021,29,590
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.102,0.056,-0.124,-0.006,0.007,27,591
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.102,0.056,-0.124,-0.006,0.007,27,592
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.014,-0.109,0.021,0.019,13,593
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.104,0.014,-0.109,0.021,0.019,13,594
