state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",2,-0.253,-0.046,-0.209,0.0,-0.006,3,222
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.243,-0.072,-0.174,0.0,-0.009,2,223
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.243,-0.072,-0.174,0.0,-0.009,2,224
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.286,-0.134,-0.158,0.0,-0.016,1,225
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.286,-0.134,-0.158,0.0,-0.016,1,226
"('h3', 'h10', 'util2', 'active0', 'rtt2', 'loss2')",2,-0.275,0.0,-0.275,0.0,0.0,1,227
"('h10', 'h3', 'util2', 'active0', 'rtt2', 'loss2')",2,-0.275,0.0,-0.275,0.0,0.0,1,228
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.224,0.0,-0.224,0.0,0.0,1,229
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.224,0.0,-0.224,0.0,0.0,1,230
"('h4', 'h9', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.229,0.0,-0.229,0.0,0.0,1,231
"('h9', 'h4', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.229,0.0,-0.229,0.0,0.0,1,232
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.233,-0.017,-0.217,0.0,-0.002,2,233
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.233,-0.017,-0.217,0.0,-0.002,2,234
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.22,0.036,-0.255,0.0,0.004,1,235
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.22,0.036,-0.255,0.0,0.004,1,236
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.346,-0.172,-0.181,0.0,-0.021,2,237
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.346,-0.172,-0.181,0.0,-0.021,2,238
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.212,0.005,-0.217,0.0,0.001,1,239
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.212,0.005,-0.217,0.0,0.001,1,240
"('h1', 'h12', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.23,0.0,-0.23,0.0,0.0,1,241
"('h12', 'h1', 'util3', 'active0', 'rtt3', 'loss3')",3,-0.23,0.0,-0.23,0.0,0.0,1,242
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.228,-0.027,-0.202,-0.004,-0.007,17,243
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.228,-0.027,-0.202,-0.004,-0.007,17,244
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss1')",2,-0.305,0.0,-0.305,0.0,0.0,1,245
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss1')",2,-0.305,0.0,-0.305,0.0,0.0,1,246
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.212,-0.002,-0.209,0.007,0.006,4,247
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.212,-0.002,-0.209,0.007,0.006,4,248
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.154,0.009,-0.163,0.0,0.001,2,249
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.154,0.009,-0.163,0.0,0.001,2,250
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.284,-0.067,-0.219,-0.004,-0.011,2,251
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.284,-0.067,-0.219,-0.004,-0.011,2,252
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.248,-0.052,-0.198,-0.007,-0.012,4,253
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.248,-0.052,-0.198,-0.007,-0.012,4,254
"('h2', 'h11', 'util2', 'active1', 'rtt2', 'loss1')",3,-0.247,0.0,-0.247,0.0,0.0,1,255
"('h11', 'h2', 'util2', 'active1', 'rtt2', 'loss1')",3,-0.247,0.0,-0.247,0.0,0.0,1,256
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.219,0.0,-0.219,0.0,0.0,1,257
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.219,0.0,-0.219,0.0,0.0,1,258
"('h1', 'h12', 'util2', 'active1', 'rtt2', 'loss1')",2,-0.286,0.0,-0.286,0.0,0.0,1,259
"('h12', 'h1', 'util2', 'active1', 'rtt2', 'loss1')",2,-0.286,0.0,-0.286,0.0,0.0,1,260
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.243,0.0,-0.243,0.0,0.0,1,261
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss3')",3,-0.243,0.0,-0.243,0.0,0.0,1,262
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.047,-0.204,-0.007,-0.012,20,263
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.249,-0.047,-0.204,-0.007,-0.012,20,264
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.215,0.0,-0.215,0.0,0.0,1,265
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.215,0.0,-0.215,0.0,0.0,1,266
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.165,0.0,-0.165,0.0,0.0,1,267
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.165,0.0,-0.165,0.0,0.0,1,268
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.2,0.032,-0.231,0.005,0.009,7,269
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.2,0.032,-0.231,0.005,0.009,7,270
"('h2', 'h11', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.218,0.0,-0.218,0.0,0.0,1,271
"('h11', 'h2', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.218,0.0,-0.218,0.0,0.0,1,272
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.239,-0.036,-0.205,-0.016,-0.019,14,273
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.239,-0.036,-0.205,-0.016,-0.019,14,274
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.173,0.0,-0.173,0.0,0.0,1,275
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.173,0.0,-0.173,0.0,0.0,1,276
"('h3', 'h10', 'util2', 'active0', 'rtt2', 'loss0')",2,-0.274,-0.031,-0.244,0.001,-0.003,3,277
"('h10', 'h3', 'util2', 'active0', 'rtt2', 'loss0')",2,-0.274,-0.031,-0.244,0.001,-0.003,3,278
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.192,0.0,-0.192,0.0,0.0,2,279
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.192,0.0,-0.192,0.0,0.0,2,280
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.198,-0.0,-0.198,0.005,0.004,8,281
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.198,-0.0,-0.198,0.005,0.004,8,282
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.287,0.086,-0.37,0.0,0.01,2,283
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.287,0.086,-0.37,0.0,0.01,2,284
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.291,-0.122,-0.174,0.0,-0.015,8,285
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.291,-0.122,-0.174,0.0,-0.015,8,286
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.243,0.001,-0.244,0.0,0.0,2,287
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.243,0.001,-0.244,0.0,0.0,2,288
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss3')",2,-0.223,0.0,-0.223,0.0,0.0,1,289
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss3')",2,-0.223,0.0,-0.223,0.0,0.0,1,290
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.161,0.044,-0.203,-0.012,-0.005,22,291
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.161,0.044,-0.203,-0.012,-0.005,22,292
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.236,-0.005,-0.231,0.0,-0.001,6,293
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.236,-0.005,-0.231,0.0,-0.001,6,294
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.291,0.0,-0.291,0.0,0.0,1,295
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.291,0.0,-0.291,0.0,0.0,1,296
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.236,-0.039,-0.199,0.004,-0.001,9,297
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.236,-0.039,-0.199,0.004,-0.001,9,298
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.321,-0.102,-0.224,0.0,-0.012,3,299
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.321,-0.102,-0.224,0.0,-0.012,3,300
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.219,-0.016,-0.204,-0.014,-0.015,18,301
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.219,-0.016,-0.204,-0.014,-0.015,18,302
"('h2', 'h11', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.224,-0.001,-0.223,0.0,-0.0,1,303
"('h11', 'h2', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.224,-0.001,-0.223,0.0,-0.0,1,304
"('h4', 'h9', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.291,0.0,-0.291,0.0,0.0,1,305
"('h9', 'h4', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.291,0.0,-0.291,0.0,0.0,1,306
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.262,0.0,-0.262,0.0,0.0,1,307
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss1')",3,-0.262,0.0,-0.262,0.0,0.0,1,308
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.247,-0.016,-0.231,0.009,0.006,10,309
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.247,-0.016,-0.231,0.009,0.006,10,310
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.225,-0.01,-0.216,0.0,-0.001,1,311
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.225,-0.01,-0.216,0.0,-0.001,1,312
"('h1', 'h12', 'util3', 'active0', 'rtt2', 'loss0')",2,-0.326,-0.103,-0.228,0.0,-0.012,3,313
"('h12', 'h1', 'util3', 'active0', 'rtt2', 'loss0')",2,-0.326,-0.103,-0.228,0.0,-0.012,3,314
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.25,-0.034,-0.217,0.0,-0.004,1,315
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss3')",3,-0.25,-0.034,-0.217,0.0,-0.004,1,316
"('h2', 'h11', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.223,0.01,-0.233,0.0,0.001,1,317
"('h11', 'h2', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.223,0.01,-0.233,0.0,0.001,1,318
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.192,0.0,-0.192,0.0,0.0,1,319
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss2')",3,-0.192,0.0,-0.192,0.0,0.0,1,320
"('h4', 'h9', 'util0', 'active0', 'rtt3', 'loss3')",2,-0.168,0.05,-0.215,0.0,0.006,1,321
"('h9', 'h4', 'util0', 'active0', 'rtt3', 'loss3')",2,-0.168,0.05,-0.215,0.0,0.006,1,322
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.198,0.101,-0.295,0.0,0.012,2,323
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.198,0.101,-0.295,0.0,0.012,2,324
"('h3', 'h10', 'util2', 'active1', 'rtt2', 'loss0')",3,-0.28,0.046,-0.324,0.0,0.006,1,325
"('h10', 'h3', 'util2', 'active1', 'rtt2', 'loss0')",3,-0.28,0.046,-0.324,0.0,0.006,1,326
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.187,0.021,-0.206,0.0,0.002,2,327
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss1')",3,-0.187,0.021,-0.206,0.0,0.002,2,328
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.162,0.012,-0.173,-0.006,-0.004,8,329
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.162,0.012,-0.173,-0.006,-0.004,8,330
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.234,-0.018,-0.218,0.0,-0.002,1,331
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.234,-0.018,-0.218,0.0,-0.002,1,332
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.242,0.0,-0.242,0.0,0.0,1,333
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.242,0.0,-0.242,0.0,0.0,1,334
"('h1', 'h12', 'util2', 'active1', 'rtt2', 'loss0')",3,-0.205,0.003,-0.208,0.0,0.0,2,335
"('h12', 'h1', 'util2', 'active1', 'rtt2', 'loss0')",3,-0.205,0.003,-0.208,0.0,0.0,2,336
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.309,-0.067,-0.245,0.0,-0.008,1,337
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss3')",3,-0.309,-0.067,-0.245,0.0,-0.008,1,338
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.254,0.0,-0.254,0.0,0.0,2,339
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss1')",2,-0.254,0.0,-0.254,0.0,0.0,2,340
"('h3', 'h10', 'util3', 'active1', 'rtt0', 'loss6')",3,-0.245,0.0,-0.245,0.0,0.0,1,341
"('h10', 'h3', 'util3', 'active1', 'rtt0', 'loss6')",3,-0.245,0.0,-0.245,0.0,0.0,1,342
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.188,-0.015,-0.174,-0.005,-0.007,9,343
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.188,-0.015,-0.174,-0.005,-0.007,9,344
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.297,-0.133,-0.17,0.0,-0.016,1,345
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss1')",3,-0.297,-0.133,-0.17,0.0,-0.016,1,346
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.222,0.01,-0.231,0.0,0.001,8,347
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.222,0.01,-0.231,0.0,0.001,8,348
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.15,0.132,-0.277,0.007,0.022,3,349
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.15,0.132,-0.277,0.007,0.022,3,350
"('h1', 'h12', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.178,-0.021,-0.158,-0.003,-0.005,2,351
"('h12', 'h1', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.178,-0.021,-0.158,-0.003,-0.005,2,352
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.218,-0.014,-0.204,-0.019,-0.018,17,353
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.218,-0.014,-0.204,-0.019,-0.018,17,354
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.185,-0.011,-0.174,-0.011,-0.011,9,355
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",3,-0.185,-0.011,-0.174,-0.011,-0.011,9,356
"('h2', 'h11', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.266,0.0,-0.266,0.0,0.0,1,357
"('h11', 'h2', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.266,0.0,-0.266,0.0,0.0,1,358
"('h1', 'h12', 'util2', 'active1', 'rtt2', 'loss1')",3,-0.237,0.049,-0.284,0.0,0.006,1,359
"('h12', 'h1', 'util2', 'active1', 'rtt2', 'loss1')",3,-0.237,0.049,-0.284,0.0,0.006,1,360
"('h4', 'h9', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.273,-0.044,-0.231,0.0,-0.005,1,361
"('h9', 'h4', 'util2', 'active0', 'rtt2', 'loss0')",3,-0.273,-0.044,-0.231,0.0,-0.005,1,362
"('h3', 'h10', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.198,0.0,-0.198,0.0,0.0,1,363
"('h10', 'h3', 'util0', 'active0', 'rtt2', 'loss2')",3,-0.198,0.0,-0.198,0.0,0.0,1,364
"('h3', 'h10', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.233,0.124,-0.352,0.0,0.015,3,365
"('h10', 'h3', 'util3', 'active0', 'rtt2', 'loss0')",3,-0.233,0.124,-0.352,0.0,0.015,3,366
"('h1', 'h12', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.194,-0.02,-0.175,-0.007,-0.008,12,367
"('h12', 'h1', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.194,-0.02,-0.175,-0.007,-0.008,12,368
"('h2', 'h11', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.284,-0.066,-0.22,0.0,-0.008,1,369
"('h11', 'h2', 'util3', 'active0', 'rtt2', 'loss2')",3,-0.284,-0.066,-0.22,0.0,-0.008,1,370
"('h1', 'h12', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.248,-0.031,-0.218,0.007,0.002,4,371
"('h12', 'h1', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.248,-0.031,-0.218,0.007,0.002,4,372
"('h3', 'h10', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.201,-0.002,-0.199,0.003,0.002,9,373
"('h10', 'h3', 'util3', 'active1', 'rtt2', 'loss0')",2,-0.201,-0.002,-0.199,0.003,0.002,9,374
"('h1', 'h12', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.168,0.0,-0.168,0.0,0.0,1,375
"('h12', 'h1', 'util3', 'active1', 'rtt3', 'loss3')",3,-0.168,0.0,-0.168,0.0,0.0,1,376
"('h4', 'h9', 'util2', 'active0', 'rtt2', 'loss3')",3,-0.152,0.0,-0.152,0.0,0.0,1,377
"('h9', 'h4', 'util2', 'active0', 'rtt2', 'loss3')",3,-0.152,0.0,-0.152,0.0,0.0,1,378
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.275,-0.117,-0.162,0.0,-0.014,1,379
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.275,-0.117,-0.162,0.0,-0.014,1,380
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.276,-0.071,-0.207,-0.005,-0.013,32,381
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.276,-0.071,-0.207,-0.005,-0.013,32,382
"('h2', 'h11', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.24,-0.078,-0.165,0.0,-0.009,2,383
"('h11', 'h2', 'util3', 'active1', 'rtt2', 'loss2')",3,-0.24,-0.078,-0.165,0.0,-0.009,2,384
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.238,-0.031,-0.209,-0.015,-0.017,23,385
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",3,-0.238,-0.031,-0.209,-0.015,-0.017,23,386
"('h4', 'h9', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.304,-0.095,-0.212,-0.025,-0.033,12,387
"('h9', 'h4', 'util0', 'active0', 'rtt2', 'loss0')",2,-0.304,-0.095,-0.212,-0.025,-0.033,12,388
"('h1', 'h12', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.233,0.024,-0.255,0.0,0.003,1,389
"('h12', 'h1', 'util2', 'active0', 'rtt2', 'loss1')",3,-0.233,0.024,-0.255,0.0,0.003,1,390
"('h3', 'h10', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.238,0.132,-0.364,0.0,0.016,2,391
"('h10', 'h3', 'util1', 'active0', 'rtt2', 'loss0')",3,-0.238,0.132,-0.364,0.0,0.016,2,392
