episode,flow_id,src_x,dst_x,timestamp,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,decision,reward_rolling_mean,src_y,dst_y,controller_weighted_reward,computed_weighted_reward
39,e39-h2-h4-g1,h2,h4,2026-05-28 00:22:35.886058+00:00,3.5,25.146,0.118,0.7,-0.163,115,-0.19895000000000002,h2,h4,-0.163,-0.046032000000000003
39,e39-h1-h5-g0,h1,h5,2026-05-28 00:22:36.195840+00:00,3.53,29.7905,0.122,0.57,-0.161,116,-0.1984,h1,h5,-0.161,-0.046781500000000004
39,e39-h1-h4-g2,h1,h4,2026-05-28 00:22:36.447314+00:00,3.79,24.085500000000003,0.145,0.63,-0.14,117,-0.19695000000000001,h1,h4,-0.14,-0.042896500000000004
40,e40-h1-h4-g2,h1,h4,2026-05-28 00:23:08.951192+00:00,4.53,24.5295,0.117,0.85,-0.185,118,-0.199,h1,h4,-0.185,-0.0498105
40,e40-h1-h5-g0,h1,h5,2026-05-28 00:23:08.952753+00:00,3.48,21.981,0.12,0.61,-0.14,119,-0.1974,h1,h5,-0.14,-0.040173
40,e40-h2-h4-g1,h2,h4,2026-05-28 00:23:08.953262+00:00,3.59,22.23,0.117,0.68,-0.141,120,-0.19490000000000002,h2,h4,-0.141,-0.042505
41,e41-h1-h4-g2,h1,h4,2026-05-28 00:23:41.908306+00:00,5.77,121.2115,1.474,1.3,-0.536,121,-0.2133,h1,h4,-0.536,-0.16137100000000001
41,e41-h1-h5-g0,h1,h5,2026-05-28 00:23:41.908924+00:00,4.34,118.5805,0.232,0.7,-0.517,122,-0.23215000000000002,h1,h5,-0.517,-0.1396105
41,e41-h2-h4-g1,h2,h4,2026-05-28 00:23:42.097387+00:00,4.63,85.874,1.655,1.3,-0.485,123,-0.24779999999999996,h2,h4,-0.485,-0.12772099999999997
42,e42-h1-h4-g2,h1,h4,2026-05-28 00:24:15.540812+00:00,3.62,337.7715,0.848,0.81,-0.522,124,-0.2633,h1,h4,-0.522,-0.14563399999999999
42,e42-h2-h4-g1,h2,h4,2026-05-28 00:24:15.541507+00:00,3.65,184.68200000000002,0.139,0.7,-0.518,125,-0.27925000000000005,h2,h4,-0.518,-0.14091299999999998
42,e42-h1-h5-g0,h1,h5,2026-05-28 00:24:15.542147+00:00,6.91,439.2345,11.636,2.1,-0.579,126,-0.29705000000000004,h1,h5,-0.579,-0.205581
43,e43-h1-h5-g0,h1,h5,2026-05-28 00:24:48.779181+00:00,3.86,26.386499999999998,0.119,0.76,-0.194,127,-0.28700000000000003,h1,h5,-0.194,-0.04903849999999999
