state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",2,-1.0,-1.0,-0.068,0.0,-0.3,3,223
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",2,-1.0,-1.0,-0.068,0.0,-0.3,3,224
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.001,0.679,-0.214,0.382,0.471,7,225
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.001,0.679,-0.214,0.382,0.471,7,226
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.628,-0.195,0.626,0.627,14,227
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.628,-0.195,0.626,0.627,14,228
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.512,-0.184,0.565,0.549,10,229
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.512,-0.184,0.565,0.549,10,230
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.028,0.557,-0.202,0.236,0.332,2,231
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.028,0.557,-0.202,0.236,0.332,2,232
"('h4', 'h9', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.004,0.19,-0.064,0.0,0.057,1,233
"('h9', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.004,0.19,-0.064,0.0,0.057,1,234
"('h2', 'h11', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.011,0.574,-0.191,0.137,0.268,3,235
"('h11', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.011,0.574,-0.191,0.137,0.268,3,236
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.557,-0.173,0.627,0.606,16,237
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.557,-0.173,0.627,0.606,16,238
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.01,0.221,-0.059,0.028,0.086,23,239
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.01,0.221,-0.059,0.028,0.086,23,240
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,0.007,0.201,-0.055,0.038,0.087,16,241
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,0.007,0.201,-0.055,0.038,0.087,16,242
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.552,-0.18,0.471,0.495,9,243
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.552,-0.18,0.471,0.495,9,244
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.009,0.547,-0.162,0.606,0.588,17,245
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.009,0.547,-0.162,0.606,0.588,17,246
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,0.001,0.541,-0.169,0.332,0.395,4,247
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,0.001,0.541,-0.169,0.332,0.395,4,248
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.001,0.164,-0.052,0.054,0.087,11,249
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.001,0.164,-0.052,0.054,0.087,11,250
"('h1', 'h12', 'util3', 'active1', 'rtt0', 'loss0')",3,0.007,0.508,-0.152,0.0,0.152,3,251
"('h12', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,0.007,0.508,-0.152,0.0,0.152,3,252
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.006,0.175,-0.049,0.086,0.113,25,253
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.006,0.175,-0.049,0.086,0.113,25,254
"('h1', 'h12', 'util1', 'active1', 'rtt0', 'loss0')",2,-1.0,-1.0,-0.203,0.0,-0.3,3,255
"('h12', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",2,-1.0,-1.0,-0.203,0.0,-0.3,3,256
"('h2', 'h11', 'util1', 'active1', 'rtt5', 'loss0')",3,-0.004,0.495,-0.159,0.228,0.308,3,257
"('h11', 'h2', 'util1', 'active1', 'rtt5', 'loss0')",3,-0.004,0.495,-0.159,0.228,0.308,3,258
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,0.002,0.614,-0.191,0.374,0.446,8,259
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,0.002,0.614,-0.191,0.374,0.446,8,260
"('h2', 'h11', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.497,-0.497,-0.179,0.268,0.039,4,261
"('h11', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.497,-0.497,-0.179,0.268,0.039,4,262
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.151,-0.046,0.113,0.124,27,263
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.151,-0.046,0.113,0.124,27,264
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.557,-0.18,0.588,0.579,19,265
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.557,-0.18,0.588,0.579,19,266
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.005,0.121,-0.043,0.087,0.097,13,267
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.005,0.121,-0.043,0.087,0.097,13,268
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,0.0,0.539,-0.169,0.495,0.508,12,269
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,0.0,0.539,-0.169,0.495,0.508,12,270
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.019,0.481,-0.17,0.549,0.529,12,271
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.019,0.481,-0.17,0.549,0.529,12,272
"('h2', 'h11', 'util2', 'active0', 'rtt0', 'loss0')",3,0.002,0.511,-0.158,0.233,0.317,9,273
"('h11', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,0.002,0.511,-0.158,0.233,0.317,9,274
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.009,0.537,-0.159,0.579,0.566,20,275
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.009,0.537,-0.159,0.579,0.566,20,276
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.008,0.106,-0.041,0.048,0.066,12,277
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.008,0.106,-0.041,0.048,0.066,12,278
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.01,0.446,-0.149,0.508,0.49,13,279
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.01,0.446,-0.149,0.508,0.49,13,280
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.122,-0.039,0.124,0.124,29,281
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.122,-0.039,0.124,0.124,29,282
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.011,0.081,-0.037,0.097,0.093,14,283
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.011,0.081,-0.037,0.097,0.093,14,284
"('h1', 'h12', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.001,0.474,-0.15,0.152,0.249,4,285
"('h12', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.001,0.474,-0.15,0.152,0.249,4,286
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.018,0.395,-0.142,0.395,0.395,6,287
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.018,0.395,-0.142,0.395,0.395,6,288
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.399,-0.134,0.49,0.462,14,289
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.399,-0.134,0.49,0.462,14,290
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.455,-0.141,0.566,0.533,22,291
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.455,-0.141,0.566,0.533,22,292
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.083,-0.035,0.066,0.071,13,293
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.083,-0.035,0.066,0.071,13,294
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.0,0.422,-0.132,0.529,0.496,13,295
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.0,0.422,-0.132,0.529,0.496,13,296
"('h2', 'h11', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.005,0.386,-0.126,0.468,0.443,10,297
"('h11', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.005,0.386,-0.126,0.468,0.443,10,298
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.006,0.087,-0.034,0.124,0.113,31,299
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.006,0.087,-0.034,0.124,0.113,31,300
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.001,0.394,-0.124,0.446,0.431,9,301
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.001,0.394,-0.124,0.446,0.431,9,302
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.003,0.093,-0.032,0.093,0.093,15,303
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.003,0.093,-0.032,0.093,0.093,15,304
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.015,0.331,-0.119,0.395,0.376,8,305
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.015,0.331,-0.119,0.395,0.376,8,306
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.013,0.335,-0.118,0.533,0.473,24,307
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.013,0.335,-0.118,0.533,0.473,24,308
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.343,-0.112,0.462,0.427,17,309
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.343,-0.112,0.462,0.427,17,310
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.075,-0.03,0.071,0.072,14,311
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.075,-0.03,0.071,0.072,14,312
"('h1', 'h12', 'util3', 'active1', 'rtt0', 'loss0')",3,0.008,0.378,-0.11,0.249,0.288,6,313
"('h12', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,0.008,0.378,-0.11,0.249,0.288,6,314
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.064,-0.029,-0.019,0.006,4,315
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.064,-0.029,-0.019,0.006,4,316
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.013,0.297,-0.106,0.427,0.388,18,317
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.013,0.297,-0.106,0.427,0.388,18,318
"('h1', 'h12', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.011,0.297,-0.104,0.0,0.089,2,319
"('h12', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.011,0.297,-0.104,0.0,0.089,2,320
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.005,0.306,-0.1,0.376,0.355,10,321
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.005,0.306,-0.1,0.376,0.355,10,322
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.008,0.061,-0.028,0.087,0.079,18,323
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.008,0.061,-0.028,0.087,0.079,18,324
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.004,0.288,-0.095,0.38,0.352,10,325
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.004,0.288,-0.095,0.38,0.352,10,326
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.002,0.307,-0.098,0.473,0.423,26,327
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.002,0.307,-0.098,0.473,0.423,26,328
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.003,0.075,-0.026,0.113,0.102,34,329
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.003,0.075,-0.026,0.113,0.102,34,330
"('h1', 'h12', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.01,0.265,-0.093,0.288,0.281,8,331
"('h12', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.01,0.265,-0.093,0.288,0.281,8,332
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.006,0.266,-0.089,0.352,0.326,12,333
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.006,0.266,-0.089,0.352,0.326,12,334
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.006,0.262,-0.088,0.423,0.375,28,335
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.006,0.262,-0.088,0.423,0.375,28,336
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.24,-0.084,0.355,0.32,12,337
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.24,-0.084,0.355,0.32,12,338
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.003,0.071,-0.025,0.093,0.086,17,339
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.003,0.071,-0.025,0.093,0.086,17,340
"('h2', 'h11', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.498,-0.498,-0.109,0.0,-0.15,1,341
"('h11', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.498,-0.498,-0.109,0.0,-0.15,1,342
"('h4', 'h9', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.001,0.072,-0.023,0.0,0.021,1,343
"('h9', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.001,0.072,-0.023,0.0,0.021,1,344
"('h1', 'h12', 'util3', 'active0', 'rtt5', 'loss0')",3,0.008,0.287,-0.082,0.411,0.374,7,345
"('h12', 'h1', 'util3', 'active0', 'rtt5', 'loss0')",3,0.008,0.287,-0.082,0.411,0.374,7,346
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.003,0.08,-0.022,0.072,0.075,17,347
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.003,0.08,-0.022,0.072,0.075,17,348
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.005,0.231,-0.077,0.431,0.371,11,349
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.005,0.231,-0.077,0.431,0.371,11,350
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.001,0.063,-0.02,0.006,0.023,5,351
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.001,0.063,-0.02,0.006,0.023,5,352
"('h2', 'h11', 'util3', 'active1', 'rtt0', 'loss0')",3,0.011,0.361,-0.102,0.443,0.418,11,353
"('h11', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,0.011,0.361,-0.102,0.443,0.418,11,354
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.234,-0.073,0.375,0.333,29,355
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.234,-0.073,0.375,0.333,29,356
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.001,0.059,-0.019,0.075,0.07,19,357
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.001,0.059,-0.019,0.075,0.07,19,358
"('h2', 'h11', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.012,0.272,-0.097,0.039,0.109,6,359
"('h11', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.012,0.272,-0.097,0.039,0.109,6,360
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.005,0.204,-0.068,0.496,0.409,16,361
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.005,0.204,-0.068,0.496,0.409,16,362
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.037,-0.019,0.102,0.082,38,363
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.037,-0.019,0.102,0.082,38,364
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.006,0.273,-0.091,0.326,0.31,14,365
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.006,0.273,-0.091,0.326,0.31,14,366
"('h1', 'h12', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.007,0.183,-0.065,0.089,0.117,4,367
"('h12', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.007,0.183,-0.065,0.089,0.117,4,368
"('h2', 'h11', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.011,0.24,-0.086,0.109,0.148,7,369
"('h11', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.011,0.24,-0.086,0.109,0.148,7,370
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.054,-0.017,0.07,0.065,21,371
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.054,-0.017,0.07,0.065,21,372
"('h1', 'h12', 'util1', 'active1', 'rtt0', 'loss0')",3,0.002,0.199,-0.061,0.117,0.142,5,373
"('h12', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,0.002,0.199,-0.061,0.117,0.142,5,374
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,0.003,0.062,-0.016,0.086,0.079,19,375
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,0.003,0.062,-0.016,0.086,0.079,19,376
"('h2', 'h11', 'util2', 'active1', 'rtt0', 'loss0')",3,0.003,0.267,-0.081,0.148,0.184,8,377
"('h11', 'h2', 'util2', 'active1', 'rtt0', 'loss0')",3,0.003,0.267,-0.081,0.148,0.184,8,378
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,0.001,0.05,-0.015,0.0,0.015,2,379
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,0.001,0.05,-0.015,0.0,0.015,2,380
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.004,0.233,-0.076,0.32,0.294,13,381
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.004,0.233,-0.076,0.32,0.294,13,382
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.003,0.192,-0.057,0.333,0.29,31,383
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.003,0.192,-0.057,0.333,0.29,31,384
"('h2', 'h11', 'util2', 'active0', 'rtt0', 'loss0')",3,0.006,0.247,-0.071,0.317,0.296,12,385
"('h11', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,0.006,0.247,-0.071,0.317,0.296,12,386
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,0.003,0.179,-0.053,0.0,0.054,1,387
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,0.003,0.179,-0.053,0.0,0.054,1,388
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.024,-0.015,0.082,0.065,40,389
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.024,-0.015,0.082,0.065,40,390
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.145,-0.05,0.29,0.247,32,391
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.005,0.145,-0.05,0.29,0.247,32,392
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,0.004,0.226,-0.067,0.31,0.285,15,393
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,0.004,0.226,-0.067,0.31,0.285,15,394
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.011,0.012,-0.014,0.079,0.059,21,395
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.011,0.012,-0.014,0.079,0.059,21,396
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.007,0.021,-0.014,0.079,0.062,19,397
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.007,0.021,-0.014,0.079,0.062,19,398
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.173,-0.063,0.294,0.258,15,399
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.009,0.173,-0.063,0.294,0.258,15,400
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.156,-0.047,0.247,0.22,33,401
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,0.001,0.156,-0.047,0.247,0.22,33,402
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.196,-0.06,0.388,0.33,23,403
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,0.002,0.196,-0.06,0.388,0.33,23,404
"('h1', 'h12', 'util2', 'active1', 'rtt0', 'loss0')",3,0.002,0.149,-0.044,0.0,0.045,2,405
"('h12', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,0.002,0.149,-0.044,0.0,0.045,2,406
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.01,0.102,-0.042,0.22,0.184,34,407
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.01,0.102,-0.042,0.22,0.184,34,408
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.042,-0.013,0.065,0.058,42,409
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.0,0.042,-0.013,0.065,0.058,42,410
"('h4', 'h9', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.008,0.015,-0.013,0.059,0.046,23,411
"('h9', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.008,0.015,-0.013,0.059,0.046,23,412
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.153,-0.056,0.33,0.277,24,413
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.009,0.153,-0.056,0.33,0.277,24,414
"('h1', 'h12', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.054,-0.041,0.409,0.302,18,415
"('h12', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.054,-0.041,0.409,0.302,18,416
"('h4', 'h9', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.009,0.01,-0.013,0.057,0.043,4,417
"('h9', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.009,0.01,-0.013,0.057,0.043,4,418
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.099,-0.054,0.258,0.21,17,419
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.024,0.099,-0.054,0.258,0.21,17,420
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.014,0.081,-0.04,0.371,0.284,17,421
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.014,0.081,-0.04,0.371,0.284,17,422
"('h2', 'h11', 'util2', 'active0', 'rtt0', 'loss0')",3,0.015,0.21,-0.05,0.296,0.27,14,423
"('h11', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,0.015,0.21,-0.05,0.296,0.27,14,424
"('h2', 'h11', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.007,0.131,-0.048,-0.149,-0.065,2,425
"('h11', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.007,0.131,-0.048,-0.149,-0.065,2,426
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,0.001,0.042,-0.012,0.023,0.029,8,427
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,0.001,0.042,-0.012,0.023,0.029,8,428
"('h1', 'h12', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.003,0.11,-0.037,0.184,0.162,35,429
"('h12', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.003,0.11,-0.037,0.184,0.162,35,430
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.004,0.048,-0.011,0.065,0.06,24,431
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.004,0.048,-0.011,0.065,0.06,24,432
"('h2', 'h11', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.121,-0.045,0.277,0.23,25,433
"('h11', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.007,0.121,-0.045,0.277,0.23,25,434
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,0.003,0.121,-0.035,0.284,0.235,18,435
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,0.003,0.121,-0.035,0.284,0.235,18,436
"('h4', 'h9', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.006,0.014,-0.011,0.029,0.024,9,437
"('h9', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.006,0.014,-0.011,0.029,0.024,9,438
"('h4', 'h9', 'util1', 'active0', 'rtt0', 'loss0')",3,0.005,0.046,-0.01,0.06,0.056,25,439
"('h9', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,0.005,0.046,-0.01,0.06,0.056,25,440
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,0.001,0.138,-0.042,0.285,0.241,18,441
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,0.001,0.138,-0.042,0.285,0.241,18,442
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,0.0,0.105,-0.033,0.235,0.196,19,443
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,0.0,0.105,-0.033,0.235,0.196,19,444
"('h2', 'h11', 'util1', 'active1', 'rtt0', 'loss0')",3,0.007,0.149,-0.04,0.241,0.213,19,445
"('h11', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,0.007,0.149,-0.04,0.241,0.213,19,446
"('h1', 'h12', 'util2', 'active0', 'rtt0', 'loss0')",3,0.006,0.117,-0.031,0.196,0.173,20,447
"('h12', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,0.006,0.117,-0.031,0.196,0.173,20,448
