episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,weighted_reward,reward_rolling_mean
87,947.0,810.251,29.253500000000003,0.555,0.12122102609139127,0.06147839881846464
88,947.5,716.48425,25.865499999999997,0.31,0.25326414624257243,0.11735076702082821
89,947.5,962.2990000000001,35.2355,0.365,0.17336798986367197,0.18261772073254523
90,947.0,567.1935,19.564500000000002,0.38,0.23259267977959286,0.21974160529527909
91,947.5,889.4415,32.816,0.43000000000000005,0.1740431291031077,0.19333459958212418
92,947.0,696.622,25.2315,0.07100000000000001,0.2370084446220237,0.21454808450157473
93,947.5,722.6305,25.9835,0.395,0.22548938620737977,0.21218031997750372
94,947.5,1216.4105,57.453500000000005,0.23500000000000001,0.10948192259842286,0.19065991780927546
95,902.5,1558.74775,37.834500000000006,0.96,-0.10497680836430254,0.07666483348050003
96,947.5,692.3790000000001,24.6015,0.35,0.3222934952449724,0.10893286982636426
97,945.5,1202.339,38.596000000000004,1.0899999999999999,0.13038114370050347,0.11589927686039113
98,947.5,695.49725,26.293,0.28500000000000003,0.3257481384086718,0.2594742591180492
99,945.5,1533.2275000000002,31.628,0.745,0.13942474214311282,0.19851800808409603
100,947.5,560.851,19.6505,0.0935,0.3855287733072764,0.28356721795302037
