episode,throughput_mbps,rtt_ms,jitter_ms,loss_pct,absolute_reward,complete_flow_groups,throughput_mbps_avg10,throughput_mbps_avg25,rtt_ms_avg10,rtt_ms_avg25,jitter_ms_avg10,jitter_ms_avg25,loss_pct_avg10,loss_pct_avg25,absolute_reward_avg10,absolute_reward_avg25
129,31.200000000000003,63.268874999999994,0.08,0.6649999999999999,-0.10354047727272725,4,28.289750000000005,27.5389,65.262775,64.84861,0.07415000000000001,0.07947,0.650575,0.6484300000000001,-0.11206329090909091,-0.11252481272727272
130,31.175,70.202125,0.064,0.8300000000000001,-0.12560643181818182,4,28.71475,27.446399999999997,64.9158,64.947675,0.06972500000000001,0.07887,0.642825,0.64113,-0.11018256363636363,-0.11252252454545453
131,22.025,55.874874999999996,0.087,0.11750000000000001,-0.07810129545454544,4,27.284750000000003,27.0524,63.3358625,64.358295,0.0731,0.07941999999999999,0.529575,0.59383,-0.10398043863636364,-0.10969842818181817
132,23.15,62.302499999999995,0.06525,0.335,-0.0996555909090909,4,27.39225,27.0874,63.021962499999994,64.37194,0.07285,0.08097,0.48557500000000003,0.60653,-0.10095568409090908,-0.1103063818181818
133,21.677500000000002,59.6935,0.0965,0.3075,-0.09592736363636363,4,25.9175,27.210499999999996,62.077862499999995,64.320865,0.0767,0.08146,0.415825,0.59883,-0.09828444772727271,-0.10959835363636362
134,34.0,67.3,0.07475000000000001,0.9624999999999999,-0.12135531818181819,4,26.555,27.611499999999996,62.7448125,64.349415,0.0776,0.08113999999999999,0.479425,0.60563,-0.1016446568181818,-0.10926444272727272
135,22.8575,62.383125,0.1045,0.4155,-0.10460915909090909,4,26.03575,27.617800000000003,63.010687499999996,64.3477,0.081675,0.07946,0.49429999999999996,0.60641,-0.10388869772727272,-0.10927847818181817
136,32.15,69.5775,0.09,0.9874999999999999,-0.13061545454545453,4,27.11975,28.3915,64.027175,64.67931,0.0806,0.07878,0.58155,0.63571,-0.10830681363636363,-0.1099958909090909
137,17.145,59.478125,0.10300000000000001,0.12,-0.09440152272727273,4,26.468,28.0333,63.73143749999999,64.508625,0.08325,0.07961,0.5843,0.61481,-0.10905373863636363,-0.10926577363636364
138,22.25,66.58875,0.09525,0.6900000000000001,-0.12779445454545454,4,25.762999999999998,27.414299999999997,63.666937499999996,64.53808,0.08602499999999999,0.07994,0.54305,0.6017100000000001,-0.10816070681818182,-0.10979711818181817
139,23.64,60.224000000000004,0.08775,0.4375,-0.09986768181818181,4,25.006999999999998,27.2289,63.36245,64.4775,0.0868,0.08030000000000001,0.5203,0.59421,-0.10779342727272727,-0.10964020909090909
140,34.975,73.572375,0.07425,1.34325,-0.1511618409090909,4,25.387,27.291,63.69947499999999,64.92422,0.087825,0.08009000000000001,0.571625,0.62426,-0.11034896818181819,-0.11192197999999999
141,25.674999999999997,66.159875,0.06775,0.5125000000000001,-0.1116694318181818,4,25.752,27.1427,64.727975,64.97532,0.0859,0.07903,0.611125,0.61326,-0.1137057818181818,-0.11173745636363636
142,21.55,64.874,0.05425000000000001,0.39649999999999996,-0.11071668181818181,4,25.592000000000002,27.337699999999998,64.98512500000001,65.11134499999999,0.0848,0.07780000000000001,0.617275,0.61472,-0.11481189090909091,-0.11172058090909091
143,19.805,61.657624999999996,0.06125,0.09,-0.09217365909090909,4,25.40475,26.8219,65.1815375,65.098535,0.08127500000000001,0.07698,0.5955250000000001,0.60284,-0.11443652045454544,-0.11203385909090909
144,23.3,64.073875,0.0875,0.7050000000000001,-0.12155911363636364,4,24.33475,26.3309,64.858925,64.6636,0.08254999999999998,0.07818,0.569775,0.59024,-0.1144569,-0.11143391636363636
145,28.5,65.58475,0.0565,0.7825,-0.11881531818181817,4,24.899,26.393900000000002,65.17908750000001,64.340115,0.07775000000000001,0.07611,0.606475,0.58524,-0.1158775159090909,-0.1104099809090909
146,36.6,72.463875,0.07725,1.17025,-0.13735829545454542,4,25.344,26.404899999999998,65.467725,64.3717,0.07647499999999999,0.07707,0.62475,0.5820500000000001,-0.11655180000000001,-0.11029941090909091
147,38.0,69.866125,0.08825,0.9045,-0.1163958409090909,4,27.4295,27.041900000000002,66.50652500000001,64.54868499999999,0.075,0.07789,0.7032,0.58723,-0.11875123181818181,-0.10975911909090909
148,24.099999999999998,66.586375,0.042,0.41850000000000004,-0.11053156818181817,4,27.6145,26.5489,66.5062875,64.44676,0.069675,0.07725,0.67605,0.56377,-0.11702494318181818,-0.10927479272727272
149,21.6,63.672125,0.0675,0.7725,-0.12710152272727274,4,27.410500000000003,26.3079,66.8511,64.568425,0.06765000000000002,0.07732,0.7095499999999999,0.58161,-0.11974832727272726,-0.11084872454545454
150,34.85,77.463875,0.069,1.0025,-0.14210311363636363,4,27.398000000000003,26.579900000000002,67.24025,65.27800500000001,0.067125,0.07753,0.675475,0.61104,-0.11884245454545453,-0.11324609909090907
151,32.075,64.634375,0.07250000000000001,0.77,-0.10988556818181816,4,28.038,27.010499999999997,67.0877,65.486875,0.06760000000000001,0.07640000000000001,0.701225,0.63724,-0.11866406818181818,-0.11418415
152,39.849999999999994,73.065625,0.06425,0.8500000000000001,-0.11656220454545455,4,29.868000000000002,27.658,67.9068625,65.91208,0.06860000000000001,0.07591,0.746575,0.66754,-0.11924862045454543,-0.11536934727272725
153,26.675,66.57325,0.07275000000000001,0.8250000000000001,-0.126333,4,30.555,27.553,68.398425,65.88566,0.06975,0.07612000000000001,0.8200749999999999,0.65644,-0.12266455454545452,-0.11495367636363635
154,27.375,58.61425,0.09225,0.3115,-0.08358427272727272,4,30.9625,27.4,67.8524625,65.699475,0.07022500000000001,0.07661,0.780725,0.6423000000000001,-0.11886707045454545,-0.11415542818181817
155,29.775,60.99275,0.057,0.54,-0.09519113636363637,4,31.089999999999996,27.344,67.3932625,65.33109999999999,0.070275,0.07633000000000001,0.756475,0.6307,-0.11650465227272726,-0.11293881636363637
156,27.825000000000003,59.99662500000001,0.122,0.3325,-0.08675934090909092,4,30.2125,27.576,66.1465375,65.49597,0.07475000000000001,0.07773000000000001,0.6727000000000001,0.6393000000000001,-0.11144475681818182,-0.11328513818181818
157,30.91,65.18249999999999,0.07475000000000001,0.8325,-0.11623849999999998,4,29.503500000000003,27.886400000000002,65.678175,65.61117,0.07339999999999999,0.07811000000000001,0.6655,0.6592,-0.1114290227272727,-0.11394845454545453
158,30.635,65.651,0.0855,0.8075,-0.11648999999999998,4,30.157,28.2447,65.5846375,65.84947,0.07775000000000001,0.07767,0.7043999999999999,0.6792,-0.11202486590909089,-0.11477095999999999
159,28.55,69.2675,0.05725,0.7462500000000001,-0.12428190909090905,4,30.852000000000004,28.0267,66.144175,65.92817,0.076725,0.07697,0.7017749999999999,0.6705500000000001,-0.11174290454545452,-0.11488802363636363
160,26.64,64.055875,0.07875,0.6725,-0.11377288636363636,4,30.031,28.177999999999997,64.803375,65.99508,0.0777,0.07594,0.668775,0.6808299999999999,-0.10890988181818181,-0.11525457272727271
161,28.75,61.3965,0.079,0.1875,-0.08036927272727272,4,29.698500000000003,28.041999999999998,64.47958750000001,65.66784,0.07835,0.07550000000000001,0.610525,0.6488300000000001,-0.10595825227272726,-0.11324472545454546
162,16.7075,60.701625,0.0925,0.095,-0.09633097727272726,4,27.384249999999998,28.0245,63.2431875,65.71678,0.081175,0.07508000000000001,0.535025,0.64783,-0.10393512954545454,-0.11332190363636363
163,38.375,74.145875,0.07225,1.525,-0.15520252272727272,4,28.554250000000003,28.6695,64.00045,66.019065,0.081125,0.07416,0.605025,0.68123,-0.1068220818181818,-0.11441822636363636
164,25.55,58.998999999999995,0.04325,0.0495,-0.07427795454545454,4,28.371750000000002,28.745900000000002,64.03892499999999,65.97006499999999,0.07622500000000001,0.07238,0.578825,0.66571,-0.10589145,-0.11339463727272726
165,36.15,77.172625,0.085,1.3575,-0.15700297727272725,4,29.009249999999998,28.7929,65.6569125,66.114075,0.079025,0.07281,0.660575,0.66628,-0.11207263409090906,-0.11362828272727271
166,35.075,76.81225,0.0805,1.4725000000000001,-0.16395977272727272,4,29.734250000000003,29.168900000000004,67.33847499999999,66.54017,0.074875,0.07332,0.774575,0.7046800000000001,-0.11979267727272724,-0.11571989636363636
167,21.26,60.102125,0.09775,0.5825,-0.11126120454545452,4,28.76925,29.1573,66.83043749999999,66.349295,0.07717500000000001,0.07506,0.749575,0.7121200000000001,-0.11929494772727271,-0.11574167727272724
168,19.8975,61.144625,0.07250000000000001,0.665,-0.11979697727272726,4,27.6955,29.160999999999998,66.3798,66.328775,0.075875,0.07551000000000001,0.735325,0.73512,-0.11962564545454543,-0.11684660999999999
169,24.244999999999997,61.12349999999999,0.07175000000000001,0.9199999999999999,-0.1245956818181818,4,27.264999999999997,29.198799999999995,65.5654,66.21076,0.077325,0.07488,0.7527,0.74372,-0.1196570227272727,-0.11696807272727272
170,22.725,65.23425,0.08675000000000001,0.815,-0.1304208181818182,4,26.8735,28.9678,65.68323749999999,66.19674,0.078125,0.07609,0.76695,0.7450200000000001,-0.1213218159090909,-0.11743229272727274
171,16.6,60.937875000000005,0.092,0.3125,-0.1078709318181818,4,25.658499999999997,28.167800000000003,65.63737499999999,65.73570000000001,0.07942500000000001,0.07668,0.77945,0.7107100000000002,-0.12407198181818183,-0.11625279818181816
172,23.45,72.178375,0.08775,0.7125,-0.13787188636363634,4,26.332749999999997,27.585800000000003,66.78505,65.82819,0.07895,0.07666,0.8412000000000001,0.7030299999999999,-0.1282260727272727,-0.11711183999999998
173,34.9,61.292375,0.07825,0.67875,-0.09353720454545453,4,25.985249999999997,28.0178,65.4997,65.61643,0.07955,0.07811000000000001,0.756575,0.7134400000000001,-0.12205954090909091,-0.11643206545454544
174,22.075000000000003,61.540375000000004,0.09525,0.43674999999999997,-0.10535338636363636,4,25.63775,28.0368,65.7538375,65.53116,0.08475,0.07922,0.7952999999999999,0.70001,-0.12516708409090907,-0.11556214
175,34.6,72.16675000000001,0.05,1.325,-0.1479744090909091,4,25.482750000000003,28.026799999999998,65.25325000000001,65.319275,0.08125,0.07846,0.7920499999999999,0.7129099999999999,-0.12426422727272728,-0.11579699181818182
176,12.25,61.572625,0.09925,0.1475,-0.10884302272727273,4,23.20025,27.233800000000002,63.7292875,65.196805,0.083125,0.07953,0.65955,0.68801,-0.11875255227272727,-0.11575529
177,27.875,64.92375,0.08800000000000001,0.8507500000000001,-0.1222311818181818,4,23.86175,26.7548,64.21145,64.87113,0.08215,0.08048,0.686375,0.68804,-0.11984955,-0.11598204909090909
178,34.1,60.13025,0.06375,0.35000000000000003,-0.07614299999999999,4,25.282,27.0518,64.11001250000001,64.61341,0.081275,0.08012000000000001,0.654875,0.66904,-0.11548415227272726,-0.11397444909090908
