state,action_len,reward,target,baseline,old_q,new_q,action_trials,update
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.143,0.0,-0.028,4,430
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.153,-0.061,-0.083,11,431
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.153,-0.061,-0.083,11,432
"('h2', 'h4', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.119,0.051,-0.138,-0.029,-0.012,6,433
"('h4', 'h2', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.119,0.051,-0.138,-0.029,-0.012,6,434
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.143,-0.028,-0.052,12,435
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.143,-0.028,-0.052,12,436
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.138,-0.113,-0.118,24,437
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.138,-0.113,-0.118,24,438
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.142,-0.029,-0.049,7,439
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.121,-0.121,-0.142,-0.029,-0.049,7,440
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.138,0.0,-0.029,3,441
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.138,0.0,-0.029,3,442
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.153,-0.083,-0.101,12,443
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.165,-0.165,-0.153,-0.083,-0.101,12,444
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.167,-0.167,-0.139,-0.103,-0.117,8,445
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.167,-0.167,-0.139,-0.103,-0.117,8,446
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.142,0.0,-0.029,3,447
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.142,0.0,-0.029,3,448
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.138,-0.069,-0.08,16,449
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.138,-0.069,-0.08,16,450
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.168,-0.168,-0.154,0.0,-0.037,1,451
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.168,-0.168,-0.154,0.0,-0.037,1,452
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.142,0.0,-0.034,14,453
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.142,0.0,-0.034,14,454
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.141,-0.123,-0.123,26,455
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.141,-0.123,-0.123,26,456
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.153,-0.054,-0.074,3,457
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.153,-0.054,-0.074,3,458
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.154,-0.086,-0.102,7,459
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.16,-0.16,-0.154,-0.086,-0.102,7,460
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.138,0.0,-0.03,4,461
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.138,0.0,-0.03,4,462
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.141,-0.071,-0.085,18,463
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.141,-0.071,-0.085,18,464
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.152,-0.152,-0.154,-0.143,-0.145,31,465
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.152,-0.152,-0.154,-0.143,-0.145,31,466
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.139,-0.109,-0.121,18,467
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.162,-0.162,-0.139,-0.109,-0.121,18,468
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.141,-0.123,-0.125,27,469
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.141,-0.123,-0.125,27,470
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.153,-0.128,-0.132,24,471
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.153,-0.128,-0.132,24,472
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.138,-0.118,-0.119,26,473
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.138,-0.118,-0.119,26,474
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.166,-0.166,-0.142,-0.09,-0.106,10,475
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.166,-0.166,-0.142,-0.09,-0.106,10,476
"('h1', 'h5', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.153,0.0,-0.032,3,477
"('h5', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.153,0.0,-0.032,3,478
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.141,-0.059,-0.074,12,479
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.126,-0.126,-0.141,-0.059,-0.074,12,480
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.139,-0.121,-0.128,19,481
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.139,-0.121,-0.128,19,482
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.113,0.064,-0.138,-0.053,-0.027,20,483
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.113,0.064,-0.138,-0.053,-0.027,20,484
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.179,-0.179,-0.154,-0.132,-0.142,25,485
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.179,-0.179,-0.154,-0.132,-0.142,25,486
"('h1', 'h5', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.153,-0.057,-0.073,10,487
"('h5', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.153,-0.057,-0.073,10,488
"('h1', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.12,-0.14,-0.07,-0.081,16,489
"('h4', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.12,-0.12,-0.14,-0.07,-0.081,16,490
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.139,-0.117,-0.126,10,491
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.139,-0.117,-0.126,10,492
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.138,-0.027,-0.048,22,493
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.123,-0.123,-0.138,-0.027,-0.048,22,494
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.161,-0.161,-0.153,-0.145,-0.148,32,495
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.161,-0.161,-0.153,-0.145,-0.148,32,496
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.14,-0.049,-0.065,9,497
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.124,-0.124,-0.14,-0.049,-0.065,9,498
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.138,-0.102,-0.108,14,499
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.133,-0.133,-0.138,-0.102,-0.108,14,500
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.153,-0.148,-0.15,35,501
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.153,-0.148,-0.15,35,502
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.152,-0.152,-0.153,-0.142,-0.144,26,503
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.152,-0.152,-0.153,-0.142,-0.144,26,504
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.145,-0.145,-0.14,-0.074,-0.09,13,505
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.145,-0.145,-0.14,-0.074,-0.09,13,506
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.14,-0.085,-0.095,21,507
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.131,-0.131,-0.14,-0.085,-0.095,21,508
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.137,-0.119,-0.12,28,509
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.125,-0.125,-0.137,-0.119,-0.12,28,510
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.14,-0.061,-0.081,12,511
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.153,-0.153,-0.14,-0.061,-0.081,12,512
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.179,-0.179,-0.154,-0.101,-0.118,13,513
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",3,-0.179,-0.179,-0.154,-0.101,-0.118,13,514
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.138,-0.138,-0.137,-0.03,-0.053,6,515
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.138,-0.138,-0.137,-0.03,-0.053,6,516
"('h1', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.14,-0.028,-0.05,6,517
"('h4', 'h1', 'util2', 'active0', 'rtt0', 'loss0')",4,-0.129,-0.129,-0.14,-0.028,-0.05,6,518
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.148,-0.148,-0.154,-0.085,-0.099,16,519
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.148,-0.148,-0.154,-0.085,-0.099,16,520
"('h2', 'h4', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.137,-0.081,-0.092,14,521
"('h4', 'h2', 'util3', 'active1', 'rtt0', 'loss0')",3,-0.13,-0.13,-0.137,-0.081,-0.092,14,522
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.139,-0.028,-0.051,11,523
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.134,-0.134,-0.139,-0.028,-0.051,11,524
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.138,-0.103,-0.114,13,525
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.155,-0.155,-0.138,-0.103,-0.114,13,526
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.153,0.0,-0.029,3,527
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.13,-0.13,-0.153,0.0,-0.029,3,528
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.137,-0.048,-0.066,26,529
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.128,-0.128,-0.137,-0.048,-0.066,26,530
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.153,-0.15,-0.152,38,531
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.153,-0.15,-0.152,38,532
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.137,-0.108,-0.113,16,533
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.129,-0.129,-0.137,-0.108,-0.113,16,534
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.144,-0.144,-0.153,-0.123,-0.128,31,535
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.144,-0.144,-0.153,-0.123,-0.128,31,536
"('h1', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.14,-0.124,-0.131,12,537
"('h4', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.14,-0.124,-0.131,12,538
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.14,-0.052,-0.068,16,539
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.127,-0.127,-0.14,-0.052,-0.068,16,540
"('h2', 'h4', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.137,-0.08,-0.092,19,541
"('h4', 'h2', 'util2', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.137,-0.08,-0.092,19,542
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.139,-0.125,-0.125,32,543
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.139,-0.125,-0.125,32,544
"('h1', 'h5', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.142,-0.142,-0.153,-0.029,-0.054,5,545
"('h5', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",4,-0.142,-0.142,-0.153,-0.029,-0.054,5,546
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.157,-0.157,-0.153,-0.059,-0.081,8,547
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.157,-0.157,-0.153,-0.059,-0.081,8,548
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.138,-0.034,-0.061,11,549
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.157,-0.157,-0.138,-0.034,-0.061,11,550
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.12,0.046,-0.137,-0.12,-0.084,32,551
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.12,0.046,-0.137,-0.12,-0.084,32,552
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.05,-0.138,-0.068,-0.042,18,553
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.119,0.05,-0.138,-0.068,-0.042,18,554
"('h1', 'h5', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.149,-0.149,-0.153,-0.081,-0.096,9,555
"('h5', 'h1', 'util3', 'active1', 'rtt0', 'loss0')",4,-0.149,-0.149,-0.153,-0.081,-0.096,9,556
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.139,-0.081,-0.098,14,557
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.156,-0.156,-0.139,-0.081,-0.098,14,558
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.128,-0.132,35,559
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.128,-0.132,35,560
"('h2', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.137,-0.084,-0.094,34,561
"('h4', 'h2', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.132,-0.132,-0.137,-0.084,-0.094,34,562
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.138,-0.065,-0.078,12,563
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",4,-0.125,-0.125,-0.138,-0.065,-0.078,12,564
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.138,-0.042,-0.06,19,565
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.138,-0.042,-0.06,19,566
"('h1', 'h5', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.147,-0.147,-0.152,-0.036,-0.06,6,567
"('h5', 'h1', 'util0', 'active0', 'rtt0', 'loss0')",4,-0.147,-0.147,-0.152,-0.036,-0.06,6,568
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.136,-0.066,-0.078,28,569
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.136,-0.066,-0.078,28,570
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.15,-0.15,-0.152,-0.099,-0.11,18,571
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.15,-0.15,-0.152,-0.099,-0.11,18,572
"('h2', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.136,-0.029,-0.05,6,573
"('h4', 'h2', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.122,-0.122,-0.136,-0.029,-0.05,6,574
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.144,-0.145,28,575
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.145,-0.145,-0.152,-0.144,-0.145,28,576
"('h2', 'h4', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.137,-0.061,-0.083,12,577
"('h4', 'h2', 'util1', 'active1', 'rtt0', 'loss0')",3,-0.159,-0.159,-0.137,-0.061,-0.083,12,578
"('h1', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.137,-0.06,-0.073,20,579
"('h4', 'h1', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.121,-0.121,-0.137,-0.06,-0.073,20,580
"('h1', 'h4', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.151,-0.151,-0.137,-0.082,-0.097,8,581
"('h4', 'h1', 'util0', 'active1', 'rtt0', 'loss0')",3,-0.151,-0.151,-0.137,-0.082,-0.097,8,582
"('h2', 'h4', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.137,-0.05,-0.069,14,583
"('h4', 'h2', 'util3', 'active0', 'rtt0', 'loss0')",3,-0.135,-0.135,-0.137,-0.05,-0.069,14,584
"('h1', 'h5', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.152,-0.093,-0.105,10,585
"('h5', 'h1', 'util1', 'active1', 'rtt0', 'loss0')",4,-0.146,-0.146,-0.152,-0.093,-0.105,10,586
"('h1', 'h4', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.138,0.0,-0.031,6,587
"('h4', 'h1', 'util2', 'active1', 'rtt0', 'loss0')",3,-0.142,-0.142,-0.138,0.0,-0.031,6,588
"('h1', 'h5', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.166,-0.166,-0.152,-0.152,-0.155,40,589
"('h5', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",3,-0.166,-0.166,-0.152,-0.152,-0.155,40,590
"('h1', 'h4', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.137,-0.095,-0.101,26,591
"('h4', 'h1', 'util1', 'active0', 'rtt0', 'loss0')",4,-0.123,-0.123,-0.137,-0.095,-0.101,26,592
